# Selection   : patch(inlet)
# Faces       : 1369
# Area        : 1.408977e-02
# Time        	areaAverage(p)	areaAverage(U)
124.75        	5.166909e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
124.8         	5.167566e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
124.85        	5.168225e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
124.9         	5.168878e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
124.95        	5.169521e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
125           	5.170197e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
125.05        	5.170848e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
125.1         	5.171487e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
125.15        	5.172129e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
125.2         	5.172771e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
125.25        	5.173416e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
125.3         	5.174056e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
125.35        	5.174692e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
125.4         	5.175321e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
125.45        	5.175965e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
125.5         	5.176604e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
125.55        	5.177239e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
125.6         	5.177854e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
125.65        	5.178480e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
125.7         	5.179086e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
125.75        	5.179696e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
125.8         	5.180347e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
125.85        	5.180949e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
125.9         	5.181557e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
125.95        	5.182173e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
126           	5.182782e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
126.05        	5.183399e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
126.1         	5.184005e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
126.15        	5.184607e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
126.2         	5.185207e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
126.25        	5.185797e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
126.3         	5.186413e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
126.35        	5.187004e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
126.4         	5.187600e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
126.45        	5.188192e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
126.5         	5.188786e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
126.55        	5.189379e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
126.6         	5.189969e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
126.65        	5.190559e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
126.7         	5.191154e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
126.75        	5.191738e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
126.8         	5.192321e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
126.85        	5.192894e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
126.9         	5.193477e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
126.95        	5.194048e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
127           	5.194622e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
127.05        	5.195187e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
127.1         	5.195764e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
127.15        	5.196331e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
127.2         	5.196897e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
127.25        	5.197464e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
127.3         	5.198029e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
127.35        	5.198592e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
127.4         	5.199154e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
127.45        	5.199704e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
127.5         	5.200264e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
127.55        	5.200825e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
127.6         	5.201376e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
127.65        	5.201925e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
127.7         	5.202481e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
127.75        	5.203031e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
127.8         	5.203574e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
127.85        	5.204102e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
127.9         	5.204684e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
127.95        	5.205217e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
128           	5.205752e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
128.05        	5.206294e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
128.1         	5.206832e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
128.15        	5.207371e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
128.2         	5.207909e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
128.25        	5.208445e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
128.3         	5.208978e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
128.35        	5.209508e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
128.4         	5.210036e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
128.45        	5.210566e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
128.5         	5.211093e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
128.55        	5.211619e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
128.6         	5.212140e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
128.65        	5.212667e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
128.7         	5.213189e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
128.75        	5.213709e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
128.8         	5.214228e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
128.85        	5.214750e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
128.9         	5.215266e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
128.95        	5.215784e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
129           	5.216299e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
129.05        	5.216818e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
129.1         	5.217330e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
129.15        	5.217839e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
129.2         	5.218347e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
129.25        	5.218854e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
129.3         	5.219354e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
129.35        	5.219874e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
129.4         	5.220380e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
129.45        	5.220881e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
129.5         	5.221380e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
129.55        	5.221880e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
129.6         	5.222380e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
129.65        	5.222888e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
129.7         	5.223357e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
129.75        	5.223860e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
129.8         	5.224369e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
129.85        	5.224847e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
129.9         	5.225332e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
129.95        	5.225823e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
130           	5.226309e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
130.05        	5.226801e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
130.1         	5.227280e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
130.15        	5.227789e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
130.2         	5.228277e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
130.25        	5.228747e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
130.3         	5.229232e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
130.35        	5.229714e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
130.4         	5.230194e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
130.45        	5.230671e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
130.5         	5.231147e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
130.55        	5.231634e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
130.6         	5.232102e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
130.65        	5.232581e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
130.7         	5.233054e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
130.75        	5.233532e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
130.8         	5.234002e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
130.85        	5.234474e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
130.9         	5.234945e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
130.95        	5.235416e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
131           	5.235884e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
131.05        	5.236351e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
131.1         	5.236814e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
131.15        	5.237280e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
131.2         	5.237747e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
131.25        	5.238211e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
131.3         	5.238673e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
131.35        	5.239136e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
131.4         	5.239596e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
131.45        	5.240059e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
131.5         	5.240517e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
131.55        	5.240976e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
131.6         	5.241434e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
131.65        	5.241890e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
131.7         	5.242356e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
131.75        	5.242814e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
131.8         	5.243265e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
131.85        	5.243728e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
131.9         	5.244178e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
131.95        	5.244628e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
132           	5.245081e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
132.05        	5.245529e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
132.1         	5.245982e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
132.15        	5.246430e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
132.2         	5.246865e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
132.25        	5.247331e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
132.3         	5.247774e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
132.35        	5.248216e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
132.4         	5.248659e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
132.45        	5.249107e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
132.5         	5.249556e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
132.55        	5.250007e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
132.6         	5.250444e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
132.65        	5.250886e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
132.7         	5.251326e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
132.75        	5.251769e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
132.8         	5.252211e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
132.85        	5.252652e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
132.9         	5.253087e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
132.95        	5.253536e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
133           	5.253957e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
133.05        	5.254407e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
133.1         	5.254854e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
133.15        	5.255283e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
133.2         	5.255713e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
133.25        	5.256150e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
133.3         	5.256582e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
133.35        	5.257022e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
133.4         	5.257450e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
133.45        	5.257887e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
133.5         	5.258318e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
133.55        	5.258749e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
133.6         	5.259180e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
133.65        	5.259610e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
133.7         	5.260039e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
133.75        	5.260472e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
133.8         	5.260898e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
133.85        	5.261327e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
133.9         	5.261755e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
133.95        	5.262183e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
134           	5.262607e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
134.05        	5.263035e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
134.1         	5.263462e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
134.15        	5.263889e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
134.2         	5.264319e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
134.25        	5.264744e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
134.3         	5.265167e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
134.35        	5.265589e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
134.4         	5.266025e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
134.45        	5.266444e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
134.5         	5.266865e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
134.55        	5.267288e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
134.6         	5.267710e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
134.65        	5.268132e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
134.7         	5.268541e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
134.75        	5.268979e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
134.8         	5.269376e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
134.85        	5.269817e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
134.9         	5.270231e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
134.95        	5.270647e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
135           	5.271065e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
135.05        	5.271485e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
135.1         	5.271903e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
135.15        	5.272323e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
135.2         	5.272740e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
135.25        	5.273158e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
135.3         	5.273575e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
135.35        	5.273993e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
135.4         	5.274409e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
135.45        	5.274826e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
135.5         	5.275242e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
135.55        	5.275658e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
135.6         	5.276073e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
135.65        	5.276491e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
135.7         	5.276904e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
135.75        	5.277320e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
135.8         	5.277735e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
135.85        	5.278153e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
135.9         	5.278558e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
135.95        	5.278970e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
136           	5.279403e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
136.05        	5.279807e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
136.1         	5.280215e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
136.15        	5.280631e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
136.2         	5.281042e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
136.25        	5.281457e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
136.3         	5.281869e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
136.35        	5.282282e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
136.4         	5.282693e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
136.45        	5.283107e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
136.5         	5.283517e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
136.55        	5.283929e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
136.6         	5.284339e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
136.65        	5.284754e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
136.7         	5.285162e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
136.75        	5.285573e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
136.8         	5.285981e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
136.85        	5.286393e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
136.9         	5.286802e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
136.95        	5.287212e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
137           	5.287624e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
137.05        	5.288032e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
137.1         	5.288442e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
137.15        	5.288852e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
137.2         	5.289260e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
137.25        	5.289670e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
137.3         	5.290079e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
137.35        	5.290489e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
137.4         	5.290896e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
137.45        	5.291306e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
137.5         	5.291714e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
137.55        	5.292123e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
137.6         	5.292530e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
137.65        	5.292939e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
137.7         	5.293347e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
137.75        	5.293755e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
137.8         	5.294162e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
137.85        	5.294571e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
137.9         	5.294978e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
137.95        	5.295387e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
138           	5.295793e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
138.05        	5.296201e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
138.1         	5.296608e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
138.15        	5.297015e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
138.2         	5.297421e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
138.25        	5.297828e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
138.3         	5.298232e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
138.35        	5.298649e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
138.4         	5.299048e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
138.45        	5.299459e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
138.5         	5.299863e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
138.55        	5.300272e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
138.6         	5.300677e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
138.65        	5.301084e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
138.7         	5.301487e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
138.75        	5.301898e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
138.8         	5.302302e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
138.85        	5.302710e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
138.9         	5.303116e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
138.95        	5.303522e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
139           	5.303933e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
139.05        	5.304338e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
139.1         	5.304741e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
139.15        	5.305149e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
139.2         	5.305555e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
139.25        	5.305962e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
139.3         	5.306368e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
139.35        	5.306774e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
139.4         	5.307177e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
139.45        	5.307587e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
139.5         	5.307991e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
139.55        	5.308410e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
139.6         	5.308825e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
139.65        	5.309223e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
139.7         	5.309628e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
139.75        	5.310033e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
139.8         	5.310437e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
139.85        	5.310850e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
139.9         	5.311253e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
139.95        	5.311658e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
140           	5.312064e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
140.05        	5.312472e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
140.1         	5.312875e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
140.15        	5.313287e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
140.2         	5.313693e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
140.25        	5.314099e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
140.3         	5.314504e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
140.35        	5.314912e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
140.4         	5.315318e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
140.45        	5.315727e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
140.5         	5.316133e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
140.55        	5.316541e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
140.6         	5.316946e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
140.65        	5.317354e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
140.7         	5.317760e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
140.75        	5.318167e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
140.8         	5.318571e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
140.85        	5.318983e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
140.9         	5.319387e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
140.95        	5.319797e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
141           	5.320201e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
141.05        	5.320612e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
141.1         	5.321013e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
141.15        	5.321425e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
141.2         	5.321829e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
141.25        	5.322238e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
141.3         	5.322645e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
141.35        	5.323044e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
141.4         	5.323467e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
141.45        	5.323875e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
141.5         	5.324270e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
141.55        	5.324690e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
141.6         	5.325086e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
141.65        	5.325506e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
141.7         	5.325900e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
141.75        	5.326325e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
141.8         	5.326716e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
141.85        	5.327139e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
141.9         	5.327533e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
141.95        	5.327956e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
142           	5.328350e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
142.05        	5.328774e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
142.1         	5.329167e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
142.15        	5.329588e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
142.2         	5.329982e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
142.25        	5.330405e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
142.3         	5.330800e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
142.35        	5.331220e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
142.4         	5.331617e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
142.45        	5.332033e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
142.5         	5.332434e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
142.55        	5.332865e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
142.6         	5.333258e-07	(0.000000e+00 1.469717e-03 0.000000e+00)
